session,dialog_id,utterance_id,text,emotion
Session2,Ses02F_impro02,Ses02F_impro02_M012,All right.,sadness
Session2,Ses02M_impro08,Ses02M_impro08_F000,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",happiness
Session2,Ses02M_impro08,Ses02M_impro08_F001,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",happiness
Session2,Ses02M_impro08,Ses02M_impro08_F002,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",happiness
Session2,Ses02M_impro08,Ses02M_impro08_F003,"So is there any way to like bypass that because that is so, like I've been going around in circles",frustration
Session2,Ses02M_impro08,Ses02M_impro08_F004,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",frustration
Session2,Ses02M_impro08,Ses02M_impro08_F005,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",frustration
Session2,Ses02M_impro08,Ses02M_impro08_F006,"Sorry. Okay. Um-, yes",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F007,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F008,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F009,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,frustration
Session2,Ses02M_impro08,Ses02M_impro08_F010,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F011,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",frustration
Session2,Ses02M_impro08,Ses02M_impro08_F016,'Cause I-I just don't know how someone could have gotten my charge information,frustration
Session2,Ses02M_impro08,Ses02M_impro08_F019,I did buy one thing on ebay I don't know that might-,neutral
Session2,Ses02M_impro08,Ses02M_impro08_F023,Great.,happiness
Session2,Ses02M_impro08,Ses02M_impro08_F024,Yeah.,happiness
Session2,Ses02M_impro08,Ses02M_impro08_F025,"Right, right.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F026,"Okay, great.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F027,"Yeah, totally.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_F028,Well thank you so much. You've been very helpful. I really appreciate it.,happiness
Session2,Ses02M_impro08,Ses02M_impro08_F030,Thank you very much bye.,happiness
Session2,Ses02M_impro08,Ses02M_impro08_M000,All right. Customer service this is Steve.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M002,"Right. No, yes I know. It is-It is a little frustrating.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M003,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M004,"pretend like your on a rotary phone, goes straight through to a person.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M005,I know they don't tell you that kind of thing.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M007,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M008,"Okay, Alright, yeah. I- I see it on here.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M009,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M010,it- it'll work out fine.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M011,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M012,"So- So you can um find that application. You have the Internet, you can go to our website.",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M013,Yeah. Yeah. You get the form right now. and- yeah,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M014,"We could mail it to you as well, but-",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M015,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M016,and it'll get taken off um- no problem you know,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M017,Right. I mean we might,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M018,Okay.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M019,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M020,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M021,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M022,"Yeah, yeah. Maybe we'll, uh-",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M023,it's a different number and everything,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M024,Yeah. yeah.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M025,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M026,Okay. All right. Then we'll get it sent out there. And,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M027,And you know just I mean be careful in the future if um,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M028,if you're ever online or anything like that I mean just make sure it's a secure site and,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M029,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",neutral
Session2,Ses02M_impro08,Ses02M_impro08_M030,you know it gets- it gets difficult you know so Alright.,neutral
Session2,Ses02M_impro08,Ses02M_impro08_M031,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",neutral
Session2,Ses02F_impro01,Ses02F_impro01_F000,"Hi. Excuse me.  Um, I'd like to put in this application for my registration.",neutral
Session2,Ses02F_impro01,Ses02F_impro01_F003,No it doesn't say it on the form.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F004,"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F005,I mean if I had known--I would have brought it.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F006,"Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F007,It's lunch hour.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F008,"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F009,I have my passport and I have my driver's license. And that's all I have.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F010,"But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F011,And I can give you my social--,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F012,"Well, I can give you my Social Security Number.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F013,And I can tell you where I was born and what time and by who and what day.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F014,I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F015,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F016,Well.  [BREATHING] I just--I just don't.  I-I'm sorry that I'm standing here-- But I can't leave. I-,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F017,"I really need this done today.  As you can see, the deadline is almost up and I can't come back.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_F018,"Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",anger
Session2,Ses02F_impro01,Ses02F_impro01_F019,"Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",anger
Session2,Ses02F_impro01,Ses02F_impro01_F020,With your driver's license and your passport.  Just like everybody else.,anger
Session2,Ses02F_impro01,Ses02F_impro01_F021,"Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",anger
Session2,Ses02F_impro01,Ses02F_impro01_F022,Do you have a supervisor?,frustration
Session2,Ses02F_impro01,Ses02F_impro01_F023,"Well, thank you very much.  You've been very helpful.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M000,Hi.,neutral
Session2,Ses02F_impro01,Ses02F_impro01_M001,"Okay.  Let me see here.  Um, we need--we need your original birth certificate.",neutral
Session2,Ses02F_impro01,Ses02F_impro01_M002,Right.  Well.  We still need it.,neutral
Session2,Ses02F_impro01,Ses02F_impro01_M004,um Sorry.,neutral
Session2,Ses02F_impro01,Ses02F_impro01_M005,"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M006,Right.  It's the D.M.V..,frustration
Session2,Ses02F_impro01,Ses02F_impro01_M007,"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M008,"Alright, I don't know what to tell you right.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M009,"I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out.  Maybe, we can-",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M010,I can't.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_M011,"I make an exception for you and I have to make an exception for everyone.  I mean, I-I've seen this before and I know it's frustrating, but there's nothing I can do. You just have to-",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M012,"No, it's--",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M013,"Okay.  But how do I--that's- that's not proof to me.  How do I know that, you know, that it's really you.  I need--",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M014,"Well, the weekends are not as busy.  Maybe you can uh, come and try to get here early--",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M015,I can't.  There's nothing I can do.  I'm sorry.,frustration
Session2,Ses02F_impro01,Ses02F_impro01_M017,"Ok, but you're right now you're holding up more people in line by standing here-- and letting",anger
Session2,Ses02F_impro01,Ses02F_impro01_M018,"I--when you're going to the D.M.V., you usually need pretty professional identification--",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M019,"You know, Official documentation--",anger
Session2,Ses02F_impro01,Ses02F_impro01_M020,"No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M021,"But, without your drive--where-where- what about your identification without your driver's license?  I mean, you need--you needed something before then?",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M022,"All right.  Well, um, you know, I'd love to help you, but--nothing I can do.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M023,"So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe.  I don't know.",frustration
Session2,Ses02F_impro01,Ses02F_impro01_M024,I am the supervisor.  So--,frustration
Session2,Ses02M_script01_2,Ses02M_script01_2_F000,Why did he invite her here?,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F001,She's been in New York three and half years why all of a sudden-,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F002,Nobody comes seven hundred miles just to see.,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F003,He's not going to marry her.,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F005,What's going on here Joe?,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F006,-She's not his girl Joe; she knows she's not.,anger
Session2,Ses02M_script01_2,Ses02M_script01_2_F007,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited.",frustration
Session2,Ses02M_script01_2,Ses02M_script01_2_F008,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",frustration
